url,title,description,thumbnail,tags,skills,what you'll need,instructions,variations,info checked,tested
https://www.instructables.com/Paper-Plate-Fractions-Math-Manipulative/,Paper Plate Fractions - Math Manipulative : 8 Steps (with Pictures) - Instructables,"Paper Plate Fractions - Math Manipulative: Help kids learn about fractions with paper plates by giving them something that's visual and hands on. You could also do this with a regular sheet of paper (square would be best) if you don't have any plates.
Instructable 342",https://content.instructables.com/FQW/QI9R/KFXZ4774/FQWQI9RKFXZ4774.jpg?auto=webp&frame=1&width=2100,"Math, Fractions, Visual Aids","Parts of a whole, Geometry","3-4 paper plates, markers, scissors",1. Leave one plate whole (1/1). 2. Cut the second plate exactly in half (1/2). 3. Cut the third plate into quarters (1/4). 4. Label each piece with the fraction. 5. Have the child stack the pieces on the whole plate to see how two halves or four quarters equal one whole.,,,
https://www.instructables.com/Flying-fish-3/,Flying Fish : 8 Steps (with Pictures) - Instructables,Flying Fish: would you like to make your own flying fish?,https://content.instructables.com/FR1/MEKD/IFJWOE8K/FR1MEKDIFJWOE8K.jpg?auto=webp&frame=1,"Art, Physics, Toys","Kinetic energy, Gravity","Paper, straw, tape, string","1. Cut a fish shape out of lightweight paper. 2. Tape a small segment of a straw to the back of the fish. 3. Thread a long string through the straw. 4. Tie one end of the string to a high point and hold the other end. 5. Slant the string and watch the fish ""fly"" down the line.",,,
https://www.instructables.com/Magnet-Trampoline/,Magnet Trampoline : 4 Steps (with Pictures) - Instructables,"Magnet Trampoline: While sometimes a bit polarizing, magnets enjoy a good party, too. 
Whether you're feeling repulsive or like sticking together, the magnet trampoline is a very simple introductory project to teach some of the basics of forces and magnetism. Slap it …",https://content.instructables.com/FR5/MSI3/IKSN3932/FR5MSI3IKSN3932.jpg?auto=webp&frame=1,"Science, Physics, Magnets","Magnetism, Repulsion","Two ring magnets, a pencil or dowel, play dough base","1. Stick a pencil vertically into a glob of play dough. 2. Drop one ring magnet over the pencil. 3. Drop the second ring magnet so that the same poles are facing each other (they will push apart). 4. The top magnet should ""float"" or bounce on the magnetic field of the bottom one. 5. Push it down and watch it bounce back up like a trampoline.",,,
https://www.instructables.com/Bubble-Painting-for-Kids-and-Artists/,Bubble Painting for Kids and Artists : 8 Steps (with Pictures) - Instructables,"Bubble Painting for Kids and Artists: For a little fun on a warm summer day, try painting with bubbles! This technique can be a fun activity for the kids or a great design element for an artist. 
Thanks to poofrabbit for showing us how to dye with bubbles though I prefer to work with pa…",https://content.instructables.com/FR7/KRXB/ID5S86G9/FR7KRXBID5S86G9.jpg?auto=webp&frame=1,"Art, Science, Sensory","Fluid dynamics, Fine motor","Small cups, water, dish soap, food coloring, straws, paper","1. Mix water, a squeeze of dish soap, and food coloring in a cup. 2. Use a straw to blow bubbles into the cup until they overflow the top. 3. Gently press a piece of paper onto the bubbles. 4. When the bubbles pop on the paper, they leave behind beautiful circular patterns. 5. Repeat with different colors to create a layered artwork.",,,
https://www.instructables.com/Easy-LEGO-Wall-for-Makerspace-or-Classroom/,Easy LEGO Wall for Makerspace or Classroom : 7 Steps (with Pictures) - Instructables,Easy LEGO Wall for Makerspace or Classroom: This is my process for making a LEGO wall for my space.,https://content.instructables.com/FRC/O8QY/JOIY0H2Q/FRCO8QYJOIY0H2Q.jpg?auto=webp&frame=1&width=2100,"STEM, Play, Classroom","Engineering, Spatial awareness","LEGO baseplates, heavy-duty mounting tape or screws, wall space","1. Find a flat section of wall at child-height. 2. Apply mounting tape to the back of LEGO baseplates. 3. Carefully align and stick the plates to the wall (ensure they are perfectly flush so bricks can bridge the gap between plates). 4. Provide a bin of LEGO bricks nearby. 5. Children can now build ""out"" from the wall horizontally.",,,
https://www.instructables.com/Autumn-Candle-Holder/,Autumn Candle Holder : 5 Steps (with Pictures) - Instructables,"Autumn Candle Holder: Materials :
Brush 
Leaves 
Glass Jar 
Mode Page Glue",https://content.instructables.com/FRZ/OK8B/J8OR4T1F/FRZOK8BJ8OR4T1F.jpg?auto=webp&frame=1,"Art, Nature, Holiday","Creativity, Seasonal decor","Glass jar, dried autumn leaves, Mod Podge (glue), brush, tea light","1. Clean a glass jar. 2. Brush a layer of Mod Podge onto the outside of the jar. 3. Press dried (but flexible) autumn leaves onto the glue. 4. Brush another layer of Mod Podge over the leaves to seal them. 5. Once dry, place a tea light (battery-operated is safest) inside to see the leaf patterns glow.",,,
https://www.instructables.com/Rainstick-MakerTube/,Rainstick : 4 Steps (with Pictures) - Instructables,"Rainstick: The rainstick is believed to have been invented by a group of indigenous people in Northern Chile. They were made by hammering cactus spikes into dead cactus tubes and filling them with rocks. Whenever an object filters through a rainstick, it bounc…",https://content.instructables.com/FS1/OF6W/KJLFL71Q/FS1OF6WKJLFL71Q.jpg?auto=webp&frame=1,"Music, Recycling, STEM","Sound science, Sensory","Sturdy cardboard tube (mailing tube), aluminum foil, rice or beans, tape","1. Crumple a long strip of aluminum foil into a ""snake"" or coil and insert it into the tube. 2. Tape one end of the tube shut securely. 3. Pour in a half-cup of rice or dried beans. 4. Tape the other end shut. 5. Tilt the tube slowly; the foil inside slows down the falling rice, creating the sound of falling rain.",,,
https://www.instructables.com/Rule-of-Thumb-Three-Steps-to-Estimate-Objects/,Rule of Thumb - Three Steps to Estimate Objects. : 3 Steps (with Pictures) - Instructables,"Rule of Thumb - Three Steps to Estimate Objects.: In this instructable I will be showing you how to estimate the height of big objects.

What you need to know:
Be precise with measurements that you can make.
Artists use this technique to draw objects proportionally.
You can do this using the metric…",https://content.instructables.com/FST/LF9Z/KW3JE546/FSTLF9ZKW3JE546.png?auto=webp&frame=1,"Math, Estimation, Perspective","Spatial reasoning, Measurement","Your thumb, a distant object of known size","1. Hold your arm out straight and close one eye. 2. Align your thumb with one edge of the object. 3. Switch eyes and estimate how far your thumb ""jumped"" relative to the object. 4. Multiply that estimated distance by 10 to find your approximate distance from the object. 5. Alternatively, use the width of your thumb (approx 2 degrees) to gauge height.",,,
https://www.instructables.com/Abstract-Art-Assignment/,Abstract Art Assignment : 6 Steps (with Pictures) - Instructables,"Abstract Art Assignment: This instructable is part of the ""Teacher Contest"". Please vote :)

The following instructable will walk you through an art project you can do with your students to help them learn or&nbsp;reaffirm a variety of visual art related theories and techni…",https://content.instructables.com/FSV/ZYWV/GXL5OZUO/FSVZYWVGXL5OZUO.jpg?auto=webp&frame=1&width=2100,"Art, Creativity, Expression","Color theory, Composition","Paper, paint or markers, music (optional)","1. Choose a piece of music to listen to. 2. Use colors and shapes to represent the feelings or rhythm of the music. 3. Avoid drawing recognizable objects; focus on lines, dots, and splashes. 4. Experiment with different brush strokes—fast, slow, heavy, or light. 5. Fill the entire page with your ""mood.""",,,
https://www.instructables.com/Ultimate-Classroom-Table-Organiser/,Ultimate Classroom Table Organiser : 9 Steps (with Pictures) - Instructables,Ultimate Classroom Table Organiser: Every teacher knows what a challenge it is to keep all the things organised on a table in a classroom full of 5 and 6 year olds. This organiser was conceived as an entry into an instructables contest for Classroom Organisation ideas..I asked my part…,https://content.instructables.com/FSY/U53X/JZIOVPOF/FSYU53XJZIOVPOF.jpg?auto=webp&frame=1,"Classroom, Organization, Woodworking","Organization, Design","Plywood or heavy cardboard, wood glue, drill, saw","1. Measure the diameter of your classroom supplies (markers, scissors, glue). 2. Cut a circular base and a central handle pillar. 3. Drill holes into tiered levels to hold specific tools. 4. Assemble the tiers onto the pillar using glue. 5. Paint or label each section to help students return items to the correct spot.",,,
https://www.instructables.com/Chromatography-Flowers/,Chromatography Flowers : 8 Steps (with Pictures) - Instructables,"Chromatography Flowers: Chromatography is used to separate mixtures of substances into their components based on small differences in solubility of different molecules. To begin the process, you must dissolve a substance (called the mobile phase) into a second substance (c…",https://content.instructables.com/FT4/JNW9/K8T1ZQ01/FT4JNW9K8T1ZQ01.jpg?auto=webp&frame=1,"Science, Chemistry, Art","Capillary action, Solubility","White coffee filters, washable markers, water, pipe cleaners","1. Draw a thick circle around the center of a coffee filter with markers. 2. Fold the filter into a cone and dip the tip into water. 3. Wait for the water to travel to the edges, separating the ink colors. 4. Let the filter dry. 5. Scrunched the center and wrap a pipe cleaner around it to create a colorful flower.",,,
https://www.instructables.com/Gravity-Powered-Robot-Walker/,Gravity-Powered Robot Walker : 4 Steps (with Pictures) - Instructables,"Gravity-Powered Robot Walker: Walking robots have been a favorite project of robotics labs for a while. And if the robots are two-legged -- or walk as if they were two-legged -- scientists naturally look to human movement as a guide. Why reinvent the wheel (or the foot)?
One bra…",https://content.instructables.com/FT6/SQ8I/KF32FCPG/FT6SQ8IKF32FCPG.jpg?auto=webp&frame=1&width=2100,"STEM, Physics, Engineering","Center of mass, Friction","Cardboard, skewers, thread, weights (washers), glue","1. Cut two leg shapes and a body frame from cardboard. 2. Pivot the legs on a skewer axle. 3. Attach a thread to the axle and wind it, hanging a weight off the edge of a table. 4. Adjust the foot angle so the robot ""rocks"" back and forth. 5. The falling weight provides the energy to pull the robot forward.",,,
https://www.instructables.com/Stop-Motion-Animation-for-Kids/,Stop Motion Animation for Kids : 6 Steps (with Pictures) - Instructables,"Stop Motion Animation for Kids: Overview: At Boston Children's Museum, stop motion movie-making provides children with a great blend of storytelling and technology use. Stop motion is a filming technique where pictures are taken as objects are moved in small increments. When the p…",https://content.instructables.com/FT8/IPZ1/K06ZA1T7/FT8IPZ1K06ZA1T7.jpg?auto=webp&frame=1&width=2100,"Media, Art, Technology","Storytelling, Sequencing","Smartphone or tablet, stop-motion app, LEGO or clay","1. Set up a steady tripod or stand for your device. 2. Place your character in a starting position and take a photo. 3. Move the character a tiny amount. 4. Take another photo. 5. Repeat until the movement is complete, then play back at 10–12 frames per second.",,,
https://www.instructables.com/Paint-Made-from-Berries-Nature/,Paint Made From Berries & Nature : 4 Steps (with Pictures) - Instructables,Paint Made From Berries & Nature: In this Instructable you'll learn how to make paint from berries. This is a great project to do with kids. It's a lot of fun foraging for wild edible fruit and then using some of it to make paint!,https://content.instructables.com/FTA/2L49/HXG6M4SK/FTA2L49HXG6M4SK.jpg?auto=webp&frame=1,"Art, Nature, Chemistry","Sustainability, Extraction","Fresh berries (blackberries, raspberries), bowl, strainer","1. Place berries in a bowl and mash them with a fork. 2. Strain the pulp through a fine mesh or cloth to collect the juice. 3. Add a drop of vinegar to help preserve the color. 4. Use a paintbrush to apply the ""ink"" to paper. 5. Experiment with adding baking soda to see the color shift chemically.",,,
https://www.instructables.com/Tools-and-Resources-for-STEAM-Maker-Education/,Tools and Resources for STEAM Maker Education : 4 Steps (with Pictures) - Instructables,"Tools and Resources for STEAM Maker Education: This May I had the unique opportunity to volunteer in South Africa through Autodesk’s Pro Bono Program.  Our project was facilitated by Team4Tech, who connect technology volunteers with underserved communities around the world. I was part of a team …",https://content.instructables.com/FTM/CILK/J98RCO5P/FTMCILKJ98RCO5P.jpg?auto=webp&frame=1&width=2100,"STEM, Education, Resources","Research, Curriculum planning","Internet access, computer","1. Identify the age group and learning goals for your makerspace. 2. Explore platforms like Instructables, Tinkercad, and Scratch. 3. Gather ""low-tech"" materials like cardboard and tape. 4. Curate a list of project-based tutorials. 5. Create a ""Resource Station"" where students can look up guides independently.",,,
https://www.instructables.com/11-Ways-to-Cut-and-Connect-Cardboard/,11 Ways to Cut and Connect Cardboard : 4 Steps (with Pictures) - Instructables,"11 Ways to Cut and Connect Cardboard: I created this display of 11 techniques for cardboard for an upcoming two day Make Yourself Into a Maker Workshop I run for educators. One of the days is a challenge to create something out of cardboard that you can use in your classroom.
After runn…",https://content.instructables.com/FTS/9917/JLGV2SCN/FTS9917JLGV2SCN.png?auto=webp&frame=1,"STEM, Maker Ed, Engineering","Structural design, Fabrication","Cardboard, box cutter, hot glue, brass fasteners, tape","1. Learn the ""Flap and Slot"" method for connecting walls. 2. Use ""L-brackets"" made of folded cardboard for corners. 3. Create hinges using brass fasteners. 4. Use a ""Riveting"" technique with small cardboard scraps. 5. Apply ""Tab and Notch"" joints for 3D structures without using glue.",,,
https://www.instructables.com/Hug-A-Bunny-Bot/,Hug-A-Bunny Bot  : 6 Steps (with Pictures) - Instructables,Hug-A-Bunny Bot : The Hug-A-Bunny Bot wants to bring you joy and give you hugs!,https://content.instructables.com/FU5/NFT3/KLUVOW3B/FU5NFT3KLUVOW3B.jpg?auto=webp&frame=1&width=2100,"Robotics, Electronics, Soft Circuits","Basic circuitry, Sewing","Conductive thread, LED, coin battery, felt, stuffing","1. Cut two bunny shapes out of felt. 2. Sew an LED onto the front using conductive thread. 3. Create a ""path"" of thread to a battery pocket inside the bunny. 4. Ensure the positive and negative lines do not touch. 5. Stuff the bunny and sew shut so the light glows when the battery is pressed.",,,
https://www.instructables.com/12-Recipes-for-Homemade-Slime/,Easy Recipes for Homemade Slime  : 12 Steps (with Pictures) - Instructables,"Easy Recipes for Homemade Slime : If you love making your own slime, you've come to the right place! We have tons of DIY slime recipes here on Instructables, so I decided to pick a few of our tried-and-tested favorites to share.
In this instructable I'll show you recipes for clear s…",https://content.instructables.com/FU9/TF84/J6IEVDPH/FU9TF84J6IEVDPH.jpg?auto=webp&frame=1&width=2100,"Science, Chemistry, Sensory","Polymer science, Measurement","Glue, borax, contact solution, cornstarch, shaving cream","1. Choose a recipe (e.g., Fluffy Slime uses shaving cream). 2. Mix glue with your ""activator"" (borax or contact solution). 3. Stir until the mixture pulls away from the bowl. 4. Knead with your hands until it is no longer sticky. 5. Add ""mix-ins"" like glitter or beads for texture.",,,
https://www.instructables.com/How-to-Read-a-Ruler-and-other-simple-tricks/,How to Read a Ruler (and Other Simple Tricks). : 6 Steps (with Pictures) - Instructables,"How to Read a Ruler (and Other Simple Tricks).: While it may seem to be a very basic skill, being able to read a ruler is the foundation to just about any project you make by hand or even with a Shopbot!&nbsp;Reading a metric ruler is pretty simple- no fractions, everything converts nicely in fac…",https://content.instructables.com/FUA/95RI/GWF5UOOE/FUA95RIGWF5UOOE.jpg?auto=webp&frame=1,"Math, Measurement, Woodworking","Precision, Accuracy","Standard ruler (Imperial/Metric), pencil","1. Identify the ""Zero"" mark (it isn't always the very edge). 2. Count the small lines between inch marks (halves, quarters, eighths, sixteenths). 3. Align the object's edge perfectly with the zero line. 4. Read the closest whole number and add the fractional lines. 5. Practice by measuring common items like a pencil or phone.",,,
https://www.instructables.com/Teach-Preschool-to-10th-Grade-Math-With-WAFFLES/,Purposeful Snacking (Pre-K to 10th Grade Math) : 9 Steps (with Pictures) - Instructables,"Purposeful Snacking (Pre-K to 10th Grade Math): So I made waffles for my kids this morning, and suddenly it hit me: 
Waffles are the perfect tool for teaching math! 
We've often seen math taught with other household items, such as Legos. However, waffles can be used as blocks and units (like Lego…",https://content.instructables.com/FUD/VOKM/IN969D3W/FUDVOKMIN969D3W.jpg?auto=webp&frame=1,"Math, Early Childhood, STEM","Counting, Geometry, Fractions",Waffle blocks or building tiles,"1. Use blocks to build ""towers"" to teach basic counting. 2. Arrange blocks in grids to visualize multiplication (Area model). 3. Create 3D shapes to learn about vertices and faces. 4. Use different colored blocks to show parts of a whole (fractions). 5. Build bridges to test weight distribution and symmetry.",,,
https://www.instructables.com/No-sew-Owl-Costume/,No-sew Owl Costume : 19 Steps (with Pictures) - Instructables,"No-sew Owl Costume: Have you picked your costume for Halloween? Would you like to be a hoot owl this time?
As Halloween is around the corner, I wanted to share this DIY owl costume, which I made last year for my 2-year-old for the carnival. This 3 piece costume include…",https://content.instructables.com/FUE/5P1L/KGGJWVID/FUE5P1LKGGJWVID.jpg?auto=webp&frame=1&width=2100,"Art, Costume, Literacy","Creativity, Fine motor","Felt or old fabric, hot glue, scissors, old t-shirt","1. Cut dozens of ""feather"" shapes from different colors of felt. 2. Starting from the bottom of the t-shirt, glue rows of feathers overlapping upwards. 3. Create a simple felt mask with a beak and large eyes. 4. Glue ""wing"" panels to the sleeves. 5. Wear with brown or gray pants to complete the owl look.",,,
https://www.instructables.com/Cardboard-Box-Foosball/,Cardboard Box Foosball : 6 Steps (with Pictures) - Instructables,"Cardboard Box Foosball: Materials
Cardboard box 2 Sticks*1 small ball***Try dowels, skewer sticks, chopsticks, straws, small branches**Try a ping pong ball, marble, some balled up paper, tin foil
ToolsBoxcutter or serrated knife Glue or tape Markers",https://content.instructables.com/FUF/HKF7/KDRE0KVM/FUFHKF7KDRE0KVM.jpg?auto=webp&frame=1,"STEM, Games, Engineering","Physics, Construction","Large shoebox, wooden skewers, clothespins, ping pong ball","1. Cut goals into the ends of a shoebox. 2. Poke four holes on the sides and slide skewers through. 3. Clip clothespins onto the skewers to serve as ""players."" 4. Tape the skewers so they don't slide out but can still spin. 5. Drop in a ping pong ball and use the skewers to ""kick"" the ball.",,,
https://www.instructables.com/Mosaic-Hand-Art/,Mosaic Hand Art : 8 Steps (with Pictures) - Instructables,"Mosaic Hand Art: Hi, I created this fantastically colourful mosaic hand at the school that I work at. We wanted to create an art piece that every student and staff member at the school could have some input in. By choosing to do mosaic it allowed every person to pla…",https://content.instructables.com/FVN/V6AI/KQ16ASTB/FVNV6AIKQ16ASTB.jpg?auto=webp&frame=1,"Art, Fine Motor, Geometry","Patterning, Spatial awareness","Paper, markers, glue, scraps of colored paper","1. Trace your hand onto a piece of cardstock. 2. Cut colored paper into small, irregular ""tiles."" 3. Glue the tiles inside the hand outline, leaving tiny gaps between them (the ""grout""). 4. Use contrasting colors for the background. 5. Outline the hand with a black marker to make the mosaic pop.",,,
https://www.instructables.com/String-Art-for-Kids/,String Art for Kids : 5 Steps (with Pictures) - Instructables,"String Art for Kids: At Boston Children’s Museum, we use this String Art activity to support kids in practicing skills such as thinking creatively and expressing themselves while practicing how to safely use tools. 
Overview: In this activity, kids will plan a design an…",https://content.instructables.com/FVP/17XD/JPSO0KZ0/FVP17XDJPSO0KZ0.jpg?auto=webp&frame=1&width=2100,"Art, Math, Geometry","Fine motor, Patterning","Wood board, small nails, hammer, colorful yarn",1. Draw a simple shape (like a heart or star) on the wood. 2. Space nails evenly around the outline and hammer them in halfway. 3. Tie the yarn to one nail. 4. Criss-cross the yarn between different nails to fill the shape. 5. Tie off the end and tuck it under the strings.,,,
https://www.instructables.com/Non-Toxic-Craft-and-Sensory-Sand/,"Non-Toxic Craft and Sensory ""Sand"" : 11 Steps (with Pictures) - Instructables","Non-Toxic Craft and Sensory ""Sand"": This Instructable will cover how to use craft paint and salt to make a non-toxic rainbow play or sensory ""sand"".
Preparing the sand is simple and easy. It  takes about a half hour of prep (mixing) and at least an hour of dry-time,-but this depends o…",https://content.instructables.com/FVY/0D54/KDYJKXC5/FVY0D54KDYJKXC5.jpg?auto=webp&frame=1,"Sensory, Play, Chemistry",Tactile exploration,"Flour, vegetable oil, sand (optional), food coloring","1. Mix 8 parts flour with 1 part oil. 2. Rub the mixture between your hands until it reaches a ""kinetic"" consistency. 3. Add fine sand if you want a grittier texture. 4. Add dry tempera paint or oil-based coloring for hue. 5. Store in an airtight container for repeat sensory play.",,,
https://www.instructables.com/Model-Magic-Texture-Stamps/,Model Magic Texture Stamps : 6 Steps (with Pictures) - Instructables,"Model Magic Texture Stamps: I once gave my kindergarten students a small ball of Model Magic to experiment with, and one of them pressed it up against a texture rubbing plate. This wasn't what I had in mind for the activity, but it turned out to be a wonderful way for my stude…",https://content.instructables.com/FW8/NNMP/ICD7F2JT/FW8NNMPICD7F2JT.jpg?auto=webp&frame=1,"Art, Ceramics, Texture","Observation, Impression","Model Magic (or clay), household items (combs, keys, lace)","1. Roll Model Magic into small balls or cylinders. 2. Press objects with interesting textures into the surface. 3. Remove the objects to see the negative impression. 4. Let the stamps air dry. 5. Once dry, press the ""stamps"" into fresh clay or use them with ink on paper.",,,
https://www.instructables.com/Kazoo-MakerEd-at-Home/,Kazoo : 6 Steps (with Pictures) - Instructables,"Kazoo: A kazoo is a member of the membranophone family of instruments. A membranophone uses a membrane or resonator to produce sound. When you hum, talk or sing into a kazoo the air produced by your voice vibrates the membrane or resonator creating its uni…",https://content.instructables.com/FW9/NM0F/KJLFL3K8/FW9NM0FKJLFL3K8.jpg?auto=webp&frame=1,"Music, Physics, Sound","Vibration, Frequency","Jumbo craft sticks, rubber bands, plastic straw",1. Place a thick rubber band lengthwise around one craft stick. 2. Cut two small pieces of straw and place them under the rubber band at each end. 3. Place the second craft stick on top. 4. Secure the ends of the sticks together with smaller rubber bands. 5. Blow into the gap to make the center rubber band vibrate and buzz.,,,
https://www.instructables.com/Free-Halloween-Mummybot-Papercraft/,Free Halloween Mummybot Papercraft : 11 Steps (with Pictures) - Instructables,"Free Halloween Mummybot Papercraft: Say hello to our Halloween papercraft for 2019: the Mummybot!• ENTER THE INSTRUCTABLES #MUMMYBOT I MADE IT CHALLENGE •
When you post a photo of your Mummybot papercraft (here on this Instructable as an ""I Made It"", or on Twitter, or Instagram), we’l…",https://content.instructables.com/FWR/93YF/K2262926/FWR93YFK2262926.jpg?auto=webp&frame=1,"Art, Papercraft, STEM","Folding, 3D modeling","Printed template, scissors, glue",1. Print the Mummybot template on cardstock. 2. Cut along the solid outer lines. 3. Score and fold along the dotted lines. 4. Apply glue to the tabs labeled with letters. 5. Press the tabs to the corresponding panels to form a 3D robot character.,,,
https://www.instructables.com/Teaching-Cross-pollination-in-Pre-school/,Teaching Cross-pollination in Pre-school : 3 Steps (with Pictures) - Instructables,Teaching Cross-pollination in Pre-school: This morning the greenhouse keeper at my school asked me if I could help him put together a lesson teaching cross pollination of a flower in a garden to his pre kindergartens that would be visiting the greenhouse. He said he wanted to demonstrate th…,https://content.instructables.com/FX2/BI7E/J2QF0M8S/FX2BI7EJ2QF0M8S.jpg?auto=webp&frame=1&width=2100,"Science, Biology, Botany","Life cycles, Ecology","Flowers, small paintbrushes, magnifying glass","1. Observe the ""center"" of a flower (stamen and pistil). 2. Use a brush to collect yellow dust (pollen) from one flower. 3. Gently ""tickle"" the center of a different flower of the same type. 4. Explain how bees do this naturally to help plants make seeds. 5. Use the magnifying glass to look for pollen on local bees.",,,
https://www.instructables.com/Block-Printing-With-Foam-Stamps/,Block Printing With Foam Stamps : 4 Steps (with Pictures) - Instructables,"Block Printing With Foam Stamps: Block printing is the overall term for creating prints using some variation on a stamp. You can use a wide variety of materials for making your stamps, the ink or paint you’ll use, or what you choose to print on. Making stamps with foam is a bit eas…",https://content.instructables.com/FXI/6V6Q/KJ8KMXQK/FXI6V6QKJ8KMXQK.jpg?auto=webp&frame=1,"Art, Printmaking, Design","Mirror imaging, Patterns","Styrofoam meat tray or foam sheet, pencil, paint, roller","1. Use a blunt pencil to press a deep design into a foam sheet. 2. Roll a thin layer of paint over the foam surface. 3. Press the foam firmly onto a piece of paper. 4. Peel back to reveal the ""relief"" print. 5. Wash the foam and repeat with different colors.",,,
https://www.instructables.com/Rainbow-Salt-Crystal-Painting/,Rainbow: Salt Crystal Painting : 3 Steps (with Pictures) - Instructables,"Rainbow: Salt Crystal Painting: Hello everyone,This instructable is about salt crystal painting. It is a fun and interesting STEM activity that you can do with your child. For this instructable I used a rainbow theme to make this painting as it was easy to draw.The&nbsp;Science Be…",https://content.instructables.com/FXK/RYYX/KP2MDM6L/FXKRYYXKP2MDM6L.jpg?auto=webp&frame=1&width=2100,"Art, Chemistry, Physics","Crystallization, Absorption","Salt, hot water, watercolor paint, paper","1. Create a very salty ""saturated"" water solution. 2. Paint a picture on heavy paper using watercolors. 3. While the paint is still wet, drop the salt water onto the paper. 4. As it dries, the salt will crystallize, creating sparkling textures. 5. Observe how the salt pulls the pigment into star-like patterns.",,,
https://www.instructables.com/Camouflage-Critters/,Camouflage Critters  : 4 Steps (with Pictures) - Instructables,"Camouflage Critters : The Science of Camouflage
Have you ever wanted to make yourself disappear while playing a game of hide and seek? Some animals do this every day! Camouflage is a defense technique used by animals to avoid being seen or help them blend in with their e…",https://content.instructables.com/FXO/OVI7/K9R60HJG/FXOOVI7K9R60HJG.png?auto=webp&frame=1,"Science, Biology, Evolution","Adaptation, Observation","Small ""critters"" (cut-outs), various backgrounds","1. Hide colored paper scraps (critters) on a matching background (e.g., green on grass). 2. Have ""predators"" (students) try to find as many as possible in 10 seconds. 3. Repeat with ""critters"" that contrast with the background. 4. Discuss which ones survived and why. 5. Design a new ""critter"" to hide in a specific classroom spot.",,,
https://www.instructables.com/Paperboard-Mosaics/,paper/carboard junk mosaic,,https://content.instructables.com/FXW/QFXW/KGAU1T06/FXWQFXWKGAU1T06.jpg?frame=true&width=925&height=1024&fit=bounds,"Art, Recycling, Math","Tessellation, Sorting","Cereal boxes or thin cardboard, glue, paper",1. Collect empty food boxes with different colors and patterns. 2. Cut the cardboard into small squares or triangles. 3. Organize the pieces by color. 4. Glue them onto a template to create a colorful image. 5. Ensure the pieces fit closely together like a real tile mosaic.,,,
https://www.instructables.com/Excavation-Kit-educational-DIY-for-Kids/,"Excavation Kit (educational, DIY, for Kids) : 5 Steps (with Pictures) - Instructables","Excavation Kit (educational, DIY, for Kids): A really easy and cheap recipe for young paleontologists: an excavation kit full of surprises. Just take a A4 sized box, plaster of paris, sand, water, some toys to plough under. You'll give the kids hours of fun and learning with only 30 min of pre…",https://content.instructables.com/FY3/ZZ34/K2HKA8Z2/FY3ZZ34K2HKA8Z2.jpg?auto=webp&frame=1&width=2100,"Science, Geology, History","Archaeology, Patience","Plaster of Paris, sand, water, small plastic ""artifacts""","1. Mix sand and plaster with water to create a slurry. 2. Bury small toys or ""fossils"" in the mixture inside a container. 3. Let the block dry completely (usually 24 hours). 4. Provide the ""explorer"" with a brush and a small stick. 5. Carefully chip away the ""rock"" to uncover the treasures inside.",,,
https://www.instructables.com/Whats-the-Weather-Tomorrow-With-LittleBits/,What's the Weather Tomorrow?- With LittleBits : 5 Steps (with Pictures) - Instructables,"What's the Weather Tomorrow?- With LittleBits: This simple internet connected device uses the cloudbit by LittleBits to fetch the weather forecast for tomorrow. It lights up the sun or raincloud accordingly to remind you!
 What you need: 


Littlebits: USB power, USB power cable and plug, cloudb…",https://content.instructables.com/FYH/RFNF/IZ6D65EI/FYHRFNFIZ6D65EI.jpg?auto=webp&frame=1&width=2100,"Science, Technology, Meteorology","Inputs/Outputs, Coding","LittleBits (Power, CloudBit, LED), IFTTT app","1. Connect the Power bit to the CloudBit. 2. Use the IFTTT app to connect a weather service to the CloudBit. 3. Set a trigger: ""If it is going to rain tomorrow, turn on the LED."" 4. Assemble the circuit into a small cardboard ""weather station."" 5. Check the light each evening to see the forecast.",,,
https://www.instructables.com/Homemade-Fossils/,Homemade Fossils! : 5 Steps (with Pictures) - Instructables,"Homemade Fossils!: Feeling like a fossil but don't want to wait 100 million years? Now you can make them just like Mother (Earth) used to make! Don't be petrified, it's not as hard as you think. These mold and cast fossils are great for school, home, or as a prank on …",https://content.instructables.com/FYW/U24D/ICN7GA9I/FYWU24DICN7GA9I.jpg?auto=webp&frame=1,"Science, Geology, Biology","Preservation, Impressions","Salt dough or clay, plastic animals or leaves, coffee grounds","1. Mix flour, salt, and coffee grounds (for a ""dirt"" look) with water. 2. Roll the dough into flat ""stones."" 3. Press a plastic dinosaur or a leaf firmly into the dough. 4. Remove the object to leave a deep impression. 5. Bake at a low temperature or air dry until rock-hard.",,,
